tracking_id	XH_1916	XH_1917	XH_1918	XH_1919	XH_1920	XH_1921	XH_1922	XH_1923	XH_1924
ENSMUSG00000001930	0.950923	0.911428	0.80127	2.22029	1.53816	1.1374	1.78271	0.694495	2.13814
ENSMUSG00000001942	2.87578	3.47884	3.01033	3.17419	4.4185	4.23914	3.53325	2.75636	3.61237
ENSMUSG00000001943	0.984691	1.45466	0.819197	1.98482	2.56539	2.49761	1.72201	0.759474	0.980972
ENSMUSG00000001946	2.74259	2.7058	2.33117	2.13302	1.05028	2.70536	1.74403	1.48547	1.44697
ENSMUSG00000001948	1.01522	1.10472	1.7037	4.33386	4.23834	1.95815	2.76586	2.00283	2.06751
ENSMUSG00000001962	52.7869	51.1762	41.8545	48.1762	46.9711	44.1708	38.8669	44.2207	46.8585
ENSMUSG00000001964	61.9856	43.9087	50.6368	45.9578	42.3332	49.0161	48.3538	49.482	48.1303
ENSMUSG00000001983	8.87818	12.1385	11.6909	16.5596	17.1028	13.099	12.5857	11.9135	14.7921
ENSMUSG00000001985	2.60515	1.10378	1.09657	1.30467	1.56873	1.62117	1.45345	1.29022	1.73171
ENSMUSG00000001995	13.6722	11.5314	9.92362	7.5315	5.18128	11.4182	5.34125	9.48411	5.68104
ENSMUSG00000001998	4.2332	4.84797	5.02978	6.15127	7.24097	5.25365	5.60608	4.6033	5.17652
ENSMUSG00000001999	9.05779	10.6524	9.19016	7.25015	8.78116	11.025	8.20643	10.7437	7.94955
ENSMUSG00000002006	47.9568	42.2083	37.2766	22.2665	23.2669	32.986	24.3758	37.5467	31.5715
ENSMUSG00000002010	157.497	177.214	130.506	105.113	102.304	170.622	121.455	165.304	153.52
ENSMUSG00000002014	43.5443	41.9608	36.3085	46.0367	48.4327	34.3277	44.978	41.6824	53.8669
ENSMUSG00000002015	43.5941	52.9038	60.5583	58.4373	71.3042	59.1947	69.4772	59.1832	63.7536
ENSMUSG00000002017	26.0849	25.1071	27.396	28.0166	28.7233	26.9107	29.5187	25.113	28.366
ENSMUSG00000002020	1.90913	2.10016	1.87069	1.34305	3.00288	3.30311	1.56504	3.40825	1.66403
ENSMUSG00000002028	7.22479	6.97159	8.86258	8.59258	7.87651	8.77706	8.12528	7.68305	7.63508
ENSMUSG00000002031	212.317	177.326	149.834	161.778	198.726	165.969	166.951	161.335	172.753
ENSMUSG00000002032	1.09219	1.866	1.17772	0.56384	2.55835	1.70929	0.689446	0.900592	0.856972
ENSMUSG00000002043	14.8238	16.1379	14.3567	8.36515	10.138	12.8728	10.4722	13.5837	12.5557
ENSMUSG00000002052	50.2742	69.2902	71.8742	68.9288	72.6253	77.3341	75.6907	74.3354	75.6874
ENSMUSG00000002055	29.9494	46.347	45.479	41.4765	52.0248	56.1278	48.2544	47.2456	45.3343
ENSMUSG00000002058	21.7544	42.6265	35.1271	22.1637	26.5933	30.47	25.2208	30.9205	30.5583
ENSMUSG00000002059	25.1228	37.3514	32.6068	32.2741	28.0976	28.6994	28.5441	34.8867	35.7705
ENSMUSG00000002064	51.5023	73.974	56.1369	51.8286	49.2811	84.3196	59.6051	73.2847	70.5143
ENSMUSG00000002068	144.382	130.47	129.122	128.421	122.936	129.563	124.196	128.824	131.176
ENSMUSG00000002076	12.2528	13.1163	13.1008	33.7209	28.3411	10.8062	19.2031	8.93417	22.6814
ENSMUSG00000002083	30.1345	24.9907	18.5671	31.4151	18.3189	13.0762	11.3188	20.3772	17.5238
ENSMUSG00000002102	183.296	199.438	184.562	198.264	209.059	207.015	193.736	188.895	205.498
ENSMUSG00000002103	4.67054	3.75733	3.69066	7.26629	3.81047	5.44133	4.40087	3.48401	4.96966
ENSMUSG00000002104	0.955828	3.45867	1.37007	1.61855	1.36906	1.53268	1.4498	1.67811	2.07858
ENSMUSG00000002105	4.96606	5.10889	4.08767	4.66923	5.15846	5.24308	3.96815	4.76928	3.91452
ENSMUSG00000002107	1.61834	1.40462	1.27379	2.58576	2.23335	1.44002	2.02894	1.58292	1.46202
ENSMUSG00000002109	5.60429	4.55145	4.48807	5.84402	5.16185	4.96661	5.59762	4.94616	5.78427
ENSMUSG00000002111	1.51048	1.27874	1.76979	1.43249	1.43266	0.882837	1.34896	3.58246	1.48937
ENSMUSG00000002129	117.231	161.935	121.849	100.623	82.7334	136.201	92.7505	139.462	145.055
ENSMUSG00000002147	9.35057	13.7007	12.4834	14.7811	14.8192	12.2187	14.1344	12.9838	13.7348
ENSMUSG00000002190	3.01239	8.11955	9.08551	6.74363	11.7322	7.71791	7.03028	7.61794	6.39057
ENSMUSG00000002204	1.43469	0.767751	1.0922	0.119044	0.388891	0.854448	1.36728	0.592913	1.49681
ENSMUSG00000002205	19.0973	19.3785	18.4215	21.1159	22.0748	18.3975	18.7813	17.791	21.6252
ENSMUSG00000002210	30.7256	28.8021	24.7379	16.9537	16.2023	24.331	15.72	30.3499	20.0412
ENSMUSG00000002221	54.9338	43.2508	38.4983	33.5787	40.18	35.4112	30.1194	38.8901	34.0003
ENSMUSG00000002222	29.8135	23.909	25.0015	32.8493	27.7447	24.2937	24.7721	22.1264	21.6255
ENSMUSG00000002227	39.5284	32.4336	24.6947	53.3948	47.5952	24.752	50.1112	25.5279	53.7652
ENSMUSG00000002228	11.9856	7.51193	4.42628	5.92613	6.11436	5.66275	7.06906	5.52562	8.85452
ENSMUSG00000002233	59.5154	42.1659	36.9616	32.8182	43.9427	41.3218	34.6037	41.9407	38.7149
ENSMUSG00000002249	3.54588	2.79926	2.43313	1.96172	2.72026	1.86653	2.37249	2.53877	2.73267
ENSMUSG00000002250	13.0038	14.069	9.76628	11.5001	9.90291	11.7283	9.06606	11.4391	8.74689
ENSMUSG00000002257	20.651	18.1098	15.6063	11.3204	11.0347	19.5291	9.52672	17.9839	11.191
ENSMUSG00000002265	32.7474	49.4476	55.6238	76.8161	38.651	65.7643	52.6933	58.5751	22.1394
ENSMUSG00000002274	6.10622	4.39538	3.73571	2.15826	0.947403	3.22788	2.4843	7.03417	5.31294
ENSMUSG00000002279	5.3648	6.48643	5.38706	6.31196	8.49027	6.10046	5.66363	7.16698	7.15638
ENSMUSG00000002280	9.54949	9.36183	8.44253	7.90945	8.41035	10.8137	10.3222	8.57928	9.84582
ENSMUSG00000002289	8.51415	10.5736	10.5976	9.87784	11.646	11.6976	11.6761	11.7729	12.1841
ENSMUSG00000002297	112.864	86.3661	89.5901	122.891	124.339	87.3522	94.1491	81.5189	89.3686
ENSMUSG00000002307	43.9364	39.2158	46.3272	39.6114	29.1142	42.545	36.2016	39.875	36.0202
ENSMUSG00000002308	32.5549	42.7598	41.0865	24.5338	34.3789	44.01	37.7638	47.589	42.7298
ENSMUSG00000002319	76.3397	96.4406	86.1209	69.7573	79.8169	89.7598	82.8036	87.4538	87.9001
ENSMUSG00000002320	15.1583	15.314	15.1987	12.9142	9.60431	16.2238	14.4482	15.7833	16.7592
ENSMUSG00000002324	7.45436	11.6408	10.1903	8.58309	10.2993	8.72512	7.7232	9.4206	9.04667
ENSMUSG00000002325	4.93574	6.44192	5.48086	6.00551	4.52718	5.76858	5.80241	5.88043	5.71729
ENSMUSG00000002326	16.7098	15.1472	17.0771	18.5993	19.7858	20.5135	16.7026	16.6765	17.3291
ENSMUSG00000002329	19.4507	14.7189	13.3931	11.5526	13.7358	16.1235	15.9216	13.0891	12.2906
ENSMUSG00000002332	20.5229	21.3541	17.5063	12.5254	15.1219	20.3203	15.8218	19.9909	18.562
ENSMUSG00000002341	0.756602	1.13317	1.1771	0.332373	0.875912	1.0997	0.758338	1.14613	0.875311
ENSMUSG00000002342	35.0756	43.63	31.9244	16.0659	15.7205	30.085	19.0603	40.0195	28.4022
ENSMUSG00000002343	17.3971	28.8461	22.2222	9.00778	12.8398	26.1934	14.2955	25.0498	12.8902
ENSMUSG00000002345	20.1225	19.3882	15.763	14.1739	9.84755	22.7639	14.9703	20.1348	15.5781
ENSMUSG00000002346	1.85119	1.717	2.22799	1.48826	0.78837	2.19178	1.53566	2.32147	1.49564
ENSMUSG00000002365	13.9143	9.03087	8.58385	9.68634	8.34847	9.24651	7.51862	8.83063	6.45204
ENSMUSG00000002372	79.3087	84.4882	78.0025	68.8589	60.8383	79.1142	69.7653	79.2441	79.9737
ENSMUSG00000002379	148.904	178.835	155.553	152.284	130.563	193.97	168.72	178.159	185.43
ENSMUSG00000002393	27.6201	26.1251	20.1658	11.7442	11.2842	16.5356	10.2556	21.8261	20.4341
ENSMUSG00000002395	140.509	119.821	101.183	68.7611	75.4012	115.521	78.1839	121.169	88.3276
ENSMUSG00000002396	2.62413	2.56434	2.22567	1.82171	0.658641	2.33958	1.51318	2.39432	1.89102
ENSMUSG00000002409	6.66524	7.24269	5.96586	7.58381	6.29482	5.53978	5.11916	6.75208	7.03084
ENSMUSG00000002413	8.62131	5.78046	7.72415	10.4542	10.0321	7.00866	9.86096	6.35293	7.65477
ENSMUSG00000002416	72.1221	51.8934	54.2092	48.2374	47.5479	49.6413	53.968	63.2905	68.37
ENSMUSG00000002428	13.4948	10.3658	11.3232	15.2698	11.1781	9.96865	11.8996	8.9397	9.92725
ENSMUSG00000002455	50.7341	54.3142	55.855	53.4268	55.5845	63.4307	58.9814	55.4137	58.2526
ENSMUSG00000002458	26.4893	30.9901	27.4955	12.7814	15.6276	27.0387	20.0067	32.0053	19.9153
ENSMUSG00000002477	194.612	166.233	175.669	174.877	169.256	187.351	178.882	163.085	152.991
ENSMUSG00000002486	9.18743	7.5456	10.8227	8.10938	10.4883	8.98298	8.3299	9.99389	11.2262
ENSMUSG00000002489	8.7472	6.26813	6.83066	11.0751	11.7804	6.83439	10.1498	6.10371	10.3476
ENSMUSG00000002496	41.2041	41.0875	34.9576	25.909	39.0804	44.5152	38.1637	38.9012	42.4876
ENSMUSG00000002500	0.891584	1.61007	1.65238	1.94596	1.05775	1.70823	1.18397	1.78496	1.68436
ENSMUSG00000002504	8.35076	9.03621	7.86376	9.05005	17.5539	8.90585	16.2539	8.65625	15.3678
ENSMUSG00000002524	162.579	173.034	151.83	111.902	106.159	157.642	127.113	155.818	140.847
ENSMUSG00000002546	13.4652	17.3508	14.8647	17.5706	18.0972	16.9394	17.5265	15.1525	17.9687
ENSMUSG00000002550	26.2407	21.6928	22.5495	20.1283	15.0714	25.9269	20.3936	23.2983	22.3898
ENSMUSG00000002580	41.9496	52.7644	54.1217	52.5631	52.4599	47.958	43.9831	52.6877	63.5617
ENSMUSG00000002602	10.5416	17.5393	12.3807	9.67036	13.6763	12.7533	12.8711	15.0542	10.3371
ENSMUSG00000002603	5.29599	6.14279	5.39384	6.1107	6.73399	4.84821	5.33534	5.57572	6.14964
ENSMUSG00000002608	17.9699	22.0755	20.1254	18.8424	15.0384	23.2199	19.0989	21.8173	22.1154
ENSMUSG00000002617	0.677572	0.820924	0.83938	1.12555	0.539293	1.32225	1.04118	0.675654	1.09399
ENSMUSG00000002625	29.3927	31.9162	30.1588	35.7948	41.3009	33.4977	35.1113	29.3081	37.9873
ENSMUSG00000002635	43.3969	46.0688	41.4011	42.411	38.5838	37.5077	34.1315	40.5043	42.6858
ENSMUSG00000002658	86.0683	97.9936	95.0209	85.2116	98.5606	116.553	100.067	106.702	102.729
ENSMUSG00000002660	129.329	159.946	131.959	97.6937	89.6417	149.808	114.041	151.75	141.308
ENSMUSG00000002661	18.5645	25.8864	15.6195	16.0805	15.8465	11.8508	12.9025	15.7366	24.9346
ENSMUSG00000002668	2.25539	1.9089	1.68537	3.49141	1.44636	2.12753	2.28474	1.69614	2.23568
ENSMUSG00000002679	34.1984	29.8896	33.8419	33.927	32.9635	30.8585	35.441	30.7538	31.9441
ENSMUSG00000002718	117.597	102.136	114.857	149.13	150.4	102.152	120.162	101.974	101.061
ENSMUSG00000002728	63.2689	59.455	63.4917	67.7651	64.0462	57.5391	64.3382	59.4806	61.0495
ENSMUSG00000002731	11.4887	13.1825	8.42651	9.25479	6.72128	8.21609	7.40025	8.66379	9.08267
ENSMUSG00000002732	1.6138	1.60465	2.05607	3.04604	3.94812	2.05942	1.60631	2.54322	1.6491
ENSMUSG00000002733	12.145	11.3152	11.5305	18.184	13.1258	12.1064	12.9759	12.0093	10.5114
ENSMUSG00000002741	48.1555	64.4416	66.7173	49.499	50.7374	67.8985	61.6556	64.647	67.5351
ENSMUSG00000002748	42.5428	37.2445	43.3577	44.8678	46.2903	42.4571	40.5091	37.7137	36.9838
ENSMUSG00000002763	11.1832	14.5625	12.9674	10.091	9.17919	11.2445	8.60099	12.9346	11.1899
ENSMUSG00000002767	111.224	128.413	100.041	99.5198	85.6854	115.961	100.335	127.016	129.331
ENSMUSG00000002768	81.5969	80.5461	80.9034	82.8496	71.8124	83.0484	84.0667	76.6743	94.9687
ENSMUSG00000002769	8.12812	5.62525	3.55869	2.20966	2.70072	4.55327	1.87876	4.8209	3.09569
ENSMUSG00000002778	44.9221	45.2544	44.6059	35.0415	33.7629	52.6979	40.3547	45.7949	46.9057
ENSMUSG00000002781	10.2712	10.2303	10.6869	7.34644	8.93918	10.9567	10.4612	9.0445	10.8543
ENSMUSG00000002797	38.2529	46.965	47.2202	35.8688	37.0632	51.2736	45.9033	48.9334	47.2305
ENSMUSG00000002799	22.477	27.5822	25.8455	10.9373	14.22	30.0538	11.9835	31.543	18.7653
ENSMUSG00000002803	7.10989	6.16929	6.70392	7.01654	6.83621	6.40474	5.50929	6.26419	7.0536
ENSMUSG00000002804	25.089	27.3558	20.1934	13.8722	9.28747	26.2661	18.9488	32.4496	22.5524
ENSMUSG00000002808	2.07808	2.58798	1.16972	1.11802	0.842048	2.29548	0.842669	1.40043	0.516221
ENSMUSG00000002812	30.1361	48.5338	39.5276	30.2503	31.1705	43.1175	32.5523	42.4118	34.998
ENSMUSG00000002814	15.5021	22.7156	25.2183	21.3616	24.0407	25.5082	22.7393	23.9125	22.5391
ENSMUSG00000002820	23.6306	25.1181	23.541	18.3449	25.2661	24.7961	21.8543	26.1006	26.4198
ENSMUSG00000002825	73.5677	84.5511	61.0679	54.1751	43.4063	74.9658	58.2617	73.6537	74.771
ENSMUSG00000002833	83.8435	90.4438	91.7531	96.4838	98.5628	97.5306	91.7581	91.4427	103.904
ENSMUSG00000002835	22.7719	25.9621	25.2542	24.6367	24.7342	27.856	22.8681	24.228	25.4987
ENSMUSG00000002844	33.2348	44.1328	37.1979	41.6773	39.1414	44.8423	50.6817	47.0091	65.0155
ENSMUSG00000002845	72.5566	64.5655	60.9832	52.3227	51.7549	71.9088	66.7366	76.6892	77.1782
ENSMUSG00000002846	12.9944	12.1769	13.0285	12.8462	12.8349	10.9358	10.51	12.5015	13.5533
ENSMUSG00000002847	0.610637	1.01643	1.02026	3.08625	3.14741	1.34337	3.52068	1.36632	2.86648
ENSMUSG00000002870	272.123	257.123	224.859	182.279	170.329	261.341	190.06	254.8	228.417
ENSMUSG00000002871	10.4638	13.7073	7.1336	11.5099	6.63428	7.82074	7.17515	9.65832	7.2231
ENSMUSG00000002881	2.78601	3.65989	3.58898	4.69101	4.73505	3.50884	3.71618	3.61454	3.29148
ENSMUSG00000002885	28.7991	30.4165	26.5285	21.92	22.1841	33.1042	20.0767	28.1856	18.736
ENSMUSG00000002897	3.58536	4.18615	4.25043	2.65009	3.00621	4.5	4.08004	3.7072	3.76681
ENSMUSG00000002900	35.9733	35.8733	31.6085	32.1686	36.6454	42.382	38.9645	38.3071	36.4654
ENSMUSG00000002908	2.42871	3.81259	2.20216	1.36595	0.928941	1.19484	1.41959	1.81307	1.79576
ENSMUSG00000002910	17.2251	19.811	7.60231	4.19183	6.59183	10.1684	3.82292	11.2447	7.63681
ENSMUSG00000002944	3.26965	3.52606	3.5905	4.87583	4.7324	5.09047	4.35086	3.89492	3.11895
ENSMUSG00000002948	46.748	49.5716	48.0665	27.9961	25.323	46.6264	27.1959	49.283	31.1764
ENSMUSG00000002949	87.7034	84.0307	76.8267	42.1548	51.8767	82.7041	47.818	78.0589	52.7976
ENSMUSG00000002957	48.642	47.3059	41.4285	32.4199	35.5775	45.6949	41.701	46.9254	46.0792
ENSMUSG00000002963	21.7853	33.915	19.9477	16.3444	15.3408	25.4793	18.0562	23.8361	27.0178
ENSMUSG00000002968	68.6234	71.3253	65.3046	66.0542	51.751	66.8633	54.4668	67.7273	70.7405
ENSMUSG00000002980	57.8925	35.3153	30.2933	34.4065	40.5555	40.8606	37.5812	36.6936	53.177
ENSMUSG00000002981	39.5192	50.0968	51.0283	42.1254	39.9346	59.021	60.0186	50.8751	62.4736
ENSMUSG00000002983	12.7818	14.2876	10.681	11.5341	12.0061	10.1198	10.9407	11.4925	13.7454
ENSMUSG00000002984	190.385	217.174	186.687	127.625	133.218	215.622	164.368	221.31	202.144
ENSMUSG00000002985	1350.23	807.46	579.224	1029.1	946.81	721.743	645.69	670.909	876.492
ENSMUSG00000002992	0.71624	0.923547	0.799451	1.54155	1.08351	1.2008	1.83139	0.539187	1.37528
ENSMUSG00000002996	48.1291	40.3314	35.8842	50.7789	34.5937	41.1407	41.4605	35.9163	39.2906
ENSMUSG00000002997	1.57251	1.89764	2.04813	2.02491	2.38298	2.27462	2.73837	1.52947	2.14989
ENSMUSG00000003031	7.99613	3.70606	3.81623	6.15744	3.51119	4.56182	3.12121	4.33359	2.70831
ENSMUSG00000003032	187.14	130.578	103.584	133.595	104.187	91.1587	73.1355	122.777	127.53
ENSMUSG00000003033	53.325	81.3006	75.9706	40.7159	31.6382	76.0399	40.259	79.2351	48.4139
ENSMUSG00000003037	89.2995	76.4633	78.6745	59.7692	66.8596	94.5742	60.8834	77.9092	53.9671
ENSMUSG00000003038	289.606	278.137	243.058	213.641	229.047	237.338	206.443	264.004	245.608
ENSMUSG00000003039	49.0851	49.1927	46.7347	28.6961	24.2637	52.6843	33.8023	47.6646	35.969
ENSMUSG00000003051	27.2369	17.4882	16.6647	36.0693	26.5534	18.462	31.3665	13.6728	24.9376
ENSMUSG00000003062	27.3373	23.5256	24.1443	22.7674	19.7528	21.4852	25.1387	23.1817	25.2979
ENSMUSG00000003068	81.0494	86.9079	70.115	52.7245	60.4493	72.3801	65.6226	76.2021	82.4084
ENSMUSG00000003070	3.20145	3.00941	3.08799	2.88729	3.15393	2.23658	2.63116	3.13973	2.75103
ENSMUSG00000003072	302.149	379.197	254.236	215.942	191.196	256.779	176.215	303.448	289.34
ENSMUSG00000003099	127.375	138.716	111.062	80.2852	87.7688	127.533	94.1712	127.498	104.627
ENSMUSG00000003119	18.4039	26.0554	36.35	39.4389	44.3749	31.5367	36.6303	30.6012	31.6393
ENSMUSG00000003123	4.5719	5.21696	3.84636	3.93416	6.33071	4.26467	4.10719	3.47547	4.77005
ENSMUSG00000003131	24.2468	23.6289	26	17.4308	26.4589	19.966	25.5119	23.7745	27.7073
ENSMUSG00000003134	3.48476	2.31652	2.24708	4.20645	4.36337	2.64449	2.94442	2.98532	2.59334
ENSMUSG00000003135	18.8371	16.6698	20.7461	22.6908	23.2598	16.435	23.992	18.6646	21.3962
ENSMUSG00000003153	443.777	279.668	307.028	337.472	226.538	351.393	262.125	285.946	269.377
ENSMUSG00000003154	1.84341	1.63363	1.8839	3.17332	4.41517	1.9959	1.8087	1.56079	1.58156
ENSMUSG00000003161	17.6751	17.1916	16.0316	19.554	13.7535	16.7045	16.7428	17.4	15.6187
ENSMUSG00000003166	28.783	30.7982	26.9534	22.6705	17.3797	26.1876	22.0496	26.329	27.0927
ENSMUSG00000003184	22.0451	22.5795	20.0198	19.0807	18.9834	22.1351	17.3749	18.5706	23.3865
ENSMUSG00000003190	9.50469	9.14788	8.82136	10.7815	8.03789	7.27876	9.34328	9.20759	10.4906
ENSMUSG00000003198	0.994793	0.440197	0.535214	0.245961	1.66255	1.08279	0.666683	0.298696	0.826681
ENSMUSG00000003199	72.7763	66.4105	45.0128	42.8604	40.4593	59.0517	42.2325	59.0368	48.0163
ENSMUSG00000003200	48.5409	47.1491	43.1713	39.2065	31.7917	45.9466	35.4569	48.7275	40.152
ENSMUSG00000003208	14.5492	16.1477	13.5053	12.089	11.7344	15.8313	11.9242	14.5638	14.0029
ENSMUSG00000003226	21.2519	19.1343	26.128	34.6933	39.4006	23.6186	30.1501	21.3239	22.7494
ENSMUSG00000003228	1.34992	2.44252	1.64071	2.85508	3.02337	1.49265	1.77926	1.2246	2.01349
ENSMUSG00000003233	9.83397	9.84464	10.0896	9.03363	8.05871	10.465	8.2595	10.3068	9.01946
ENSMUSG00000003234	28.8296	33.5279	24.0247	28.8454	31.8927	38.1892	28.6106	25.9841	29.7192
ENSMUSG00000003235	95.9713	108.957	100.516	105.445	99.4238	112.846	99.6399	100.147	96.5989
ENSMUSG00000003269	62.2252	55.1498	56.9625	62.7366	61.2754	54.6258	59.0298	49.251	54.1914
ENSMUSG00000003271	3.05811	4.70124	3.45527	2.98932	9.2449	3.89686	4.5848	2.48463	5.09516
ENSMUSG00000003273	2.18593	0.940556	1.3676	1.41144	0.890318	2.42147	1.53894	1.65257	1.19643
ENSMUSG00000003279	0.677494	0.51095	0.72912	1.08023	0.909302	0.637558	0.910828	0.713597	1.09962
ENSMUSG00000003282	1.51451	1.26399	1.11526	2.24055	2.25582	1.41792	1.8401	1.02068	1.4355
ENSMUSG00000003283	1.71224	0.980331	0.957379	1.93986	1.8423	1.45375	2.22153	1.22921	2.90883
ENSMUSG00000003299	88.3198	94.8652	80.872	65.7983	63.1662	80.5847	61.4831	89.357	83.0089
ENSMUSG00000003308	12.2993	12.2291	9.10823	7.57984	7.18676	11.485	7.85494	12.4689	10.2147
ENSMUSG00000003309	37.3716	10.7382	7.85645	5.93749	8.17243	10.692	11.2819	8.45667	13.4079
ENSMUSG00000003316	39.7109	38.9735	36.4452	27.9129	28.8567	41.4885	27.6272	38.1092	28.3615
ENSMUSG00000003344	52.5584	45.0008	37.3828	33.5997	33.407	42.5644	28.353	40.9237	39.2276
ENSMUSG00000003345	107.921	101.235	85.9794	71.038	77.7682	89.8773	72.5258	97.0959	89.1801
ENSMUSG00000003346	42.5743	54.1216	42.4402	36.7921	33.8951	40.4866	31.7482	48.0738	49.3209
ENSMUSG00000003348	7.63383	8.9649	7.95785	7.0003	5.91849	8.52025	6.58137	7.35447	7.83261
ENSMUSG00000003352	13.8725	17.2571	14.0205	11.3376	10.1024	14.2042	12.8873	15.3424	14.5841
ENSMUSG00000003354	0.488685	0.618699	0.845421	0.471971	2.1832	0.880677	0.935609	1.07528	0.876104
ENSMUSG00000003355	24.7896	40.6546	38.5402	28.5134	24.0062	41.7334	35.2306	35.4198	38.1195
ENSMUSG00000003360	58.3501	69.8562	66.0222	58.0903	62.2661	73.2189	67.2179	64.3865	69.9885
ENSMUSG00000003363	33.9649	37.5983	28.0845	34.0548	27.9267	44.7674	33.2675	37.3332	41.4391
ENSMUSG00000003378	4.757	5.21397	4.87128	3.2953	2.64851	5.02936	3.66634	5.3612	4.14061
ENSMUSG00000003379	2.54477	2.07022	2.39128	1.42323	1.26689	2.74674	1.90391	1.84304	2.11892
ENSMUSG00000003380	46.6067	58.9871	47.6323	39.287	36.2718	45.2368	40.0407	50.8149	68.2766
ENSMUSG00000003382	4.81374	3.71545	4.44479	4.27227	4.34895	4.52141	4.49724	4.10455	3.89832
ENSMUSG00000003402	87.4669	95.5579	84.7873	86.478	93.4528	104.096	97.104	94.3193	104.814
ENSMUSG00000003410	6.15604	4.65216	3.79289	2.47793	3.54913	3.56993	1.86774	4.5	2.30433
ENSMUSG00000003411	4.08463	10.3415	8.34082	9.59237	8.15999	9.63	8.87553	7.34921	9.29306
ENSMUSG00000003418	0.595824	0.877607	0.698687	1.71361	3.01897	0.509398	1.93226	0.649993	1.65224
ENSMUSG00000003420	1.72104	4.27287	2.40813	7.45219	5.56754	3.05344	4.85712	3.09329	4.68393
ENSMUSG00000003421	61.4108	81.4137	51.5789	44.8979	52.7382	59.5222	44.6122	64.5523	61.8385
ENSMUSG00000003423	42.098	49.2612	42.8675	34.8206	36.0116	44.0792	39.084	48.1861	50.6294
ENSMUSG00000003429	1779.95	1692.7	1556.95	1350.78	1175.8	1547.37	1580.94	1752.82	1639.97
ENSMUSG00000003435	105.161	119.223	109.002	89.6586	95.5158	119.843	102.69	114.853	110.612
ENSMUSG00000003436	1.78356	3.02003	2.93004	2.35349	1.78794	2.28656	2.11517	2.69042	3.28247
ENSMUSG00000003437	61.0021	75.7487	81.0375	81.325	88.8219	96.0274	79.0334	73.1622	71.5966
ENSMUSG00000003438	82.6929	85.8852	73.373	47.8079	53.8599	74.598	69.6652	78.421	79.9341
ENSMUSG00000003444	20.5982	21.9325	21.9912	19.7518	16.6632	21.333	22.2138	27.5401	25.0866
ENSMUSG00000003452	3.65357	4.01065	3.40465	2.79477	3.62857	4.74752	2.85288	3.76034	2.43923
ENSMUSG00000003458	32.992	31.4351	34.0886	33.3405	29.2609	37.2451	32.2782	34.2463	32.3314
ENSMUSG00000003464	33.2728	35.4374	31.3918	31.708	37.4063	33.0646	36.1533	33.0383	35.322
ENSMUSG00000003469	1.21107	1.61719	1.23156	0.896569	0.915869	0.941827	1.08206	1.4387	1.02473
ENSMUSG00000003500	47.6675	66.7177	51.1985	39.2652	38.6767	60.4485	40.5247	52.3451	42.0557
ENSMUSG00000003518	13.2878	16.1439	9.05546	8.14161	8.5374	9.49115	3.6115	8.7783	6.45687
ENSMUSG00000003526	12.8651	16.7227	11.913	7.14707	10.4735	15.0261	10.2185	16.4584	13.9889
ENSMUSG00000003527	15.4174	15.9515	15.0062	14.8669	13.0055	17.1362	16.5807	15.7031	16.1015
ENSMUSG00000003528	83.5874	83.2205	69.4908	82.6723	75.9034	64.0785	73.7524	68.465	84.9716
ENSMUSG00000003531	35.787	37.1955	27.5707	21.3001	20.9578	30.1012	25.5041	34.0364	31.4535
ENSMUSG00000003534	15.567	16.8557	17.6996	15.9469	13.2635	18.951	16.9059	20.4003	17.8088
ENSMUSG00000003541	13.6123	15.0885	16.2453	13.2049	13.533	13.9576	11.8665	14.8291	11.3884
ENSMUSG00000003545	67.1301	105.348	66.7437	78.5492	66.3315	39.4389	47.6412	60.7395	60.2699
ENSMUSG00000003546	11.4776	12.5152	10.9821	10.9974	9.60944	13.0408	11.5906	11.9631	13.3653
ENSMUSG00000003549	32.9738	30.0323	27.2763	21.6243	20.7001	28.8846	24.4885	32.1248	24.8706
ENSMUSG00000003559	3.95455	4.55195	4.56382	8.23108	8.86402	6.14201	8.03155	5.42443	7.87406
ENSMUSG00000003573	38.0331	56.1322	41.5541	28.8585	24.6783	54.6964	22.0911	59.0772	24.9008
ENSMUSG00000003575	4.32342	5.77878	4.57106	4.27238	3.41552	5.36666	3.72303	5.70809	3.50986
ENSMUSG00000003581	4.05629	6.32646	7.14821	7.30772	7.33694	7.75251	5.74633	6.11926	5.60218
ENSMUSG00000003585	2.11435	5.13457	4.61231	7.74954	5.51963	4.8243	5.25894	4.29937	4.91678
ENSMUSG00000003604	33.6829	32.1407	33.207	33.2526	32.6014	34.3521	29.8682	27.7908	27.2857
ENSMUSG00000003623	8.62817	9.25518	10.203	10.5622	10.1792	10.389	10.487	9.56869	9.507
ENSMUSG00000003644	80.8512	75.2417	64.2319	59.5019	54.0944	74.5616	56.17	66.0615	62.2242
ENSMUSG00000003657	0.121735	1.30081	1.05878	0.569097	2.30219	1.26711	2.85762	1.02261	3.88365
